"","year","wbregion","social_capital","absence_exclusion","absence_capture","vdeminformal","btiinformal","informal_channels","vdeminstitutional","btiinstitutional","institutional_channels","vdemcso","bticso","intermediary_channels","civil_capacity","quality_interface","resilience","v2cagenmob","percept_civicspace","natgov_confidence"
"1522",1934,"South Asia",NA,NA,-0.520751178747628,-0.793845411295019,NA,NA,-0.555914806452826,NA,NA,-0.407664071898764,NA,NA,NA,NA,NA,-1.076,NA,NA
"1523",1935,"South Asia",NA,NA,-0.508102134455562,-0.794058119016889,NA,NA,-0.529111466550721,NA,NA,-0.407664071898764,NA,NA,NA,NA,NA,-1.076,NA,NA
"1524",1936,"South Asia",NA,NA,-0.508102134455562,-0.79427082673876,NA,NA,-0.529713788795712,NA,NA,-0.407664071898764,NA,NA,NA,NA,NA,-1.076,NA,NA
"1525",1937,"South Asia",NA,NA,-0.508102134455562,-0.79427082673876,NA,NA,-0.523690566345801,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-1.076,NA,NA
"1526",1938,"South Asia",NA,NA,-0.508102134455562,-0.79427082673876,NA,NA,-0.523690566345801,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-1.076,NA,NA
"1527",1939,"South Asia",NA,NA,-0.508102134455562,-0.79427082673876,NA,NA,-0.49056284287129,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-1.0646,NA,NA
"1528",1940,"South Asia",NA,NA,-0.508102134455562,-0.793845411295019,NA,NA,-0.491767487361272,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-0.9898,NA,NA
"1529",1941,"South Asia",NA,NA,-0.508102134455562,-0.793845411295019,NA,NA,-0.491767487361272,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-0.9898,NA,NA
"1530",1942,"South Asia",NA,NA,-0.508102134455562,-0.757366036994228,NA,NA,-0.491767487361272,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-0.9898,NA,NA
"1531",1943,"South Asia",NA,NA,-0.508102134455562,-0.753111882556818,NA,NA,-0.495381420831219,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-0.9898,NA,NA
"1532",1944,"South Asia",NA,NA,-0.508102134455562,-0.743859096655452,NA,NA,-0.495381420831219,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-0.9898,NA,NA
"1533",1945,"South Asia",NA,NA,-0.508102134455562,-0.738435049747754,NA,NA,-0.494176776341237,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-0.9898,NA,NA
"1534",1946,"South Asia",NA,NA,-0.508102134455562,-0.737796926582142,NA,NA,-0.47430014225653,NA,NA,-0.427012816994675,NA,NA,NA,NA,NA,-0.9898,NA,NA
"1535",1789,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1536",1790,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1537",1791,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1538",1792,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1539",1793,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1540",1794,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1541",1795,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1542",1796,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1543",1797,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1544",1798,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1545",1799,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1546",1800,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1547",1801,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1548",1802,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1549",1803,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1550",1804,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1551",1805,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1552",1806,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1553",1807,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1554",1808,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1555",1809,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1556",1810,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1557",1811,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1558",1812,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1559",1813,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1560",1814,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1561",1815,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1562",1816,"Sub-Saharan Africa",NA,NA,-1.45045755157118,NA,NA,NA,NA,NA,NA,-1.1904537177439,NA,NA,NA,NA,NA,NA,NA,NA
"1563",1817,"Sub-Saharan Africa",NA,NA,-1.16636202195276,NA,NA,NA,-0.842921356191089,NA,NA,-1.2349620131722,NA,NA,NA,NA,NA,NA,NA,NA
"1564",1818,"Sub-Saharan Africa",NA,NA,-1.16636202195276,NA,NA,NA,-0.842921356191089,NA,NA,-1.2349620131722,NA,NA,NA,NA,NA,NA,NA,NA
"1565",1819,"Sub-Saharan Africa",NA,NA,-1.16636202195276,NA,NA,NA,-0.842921356191089,NA,NA,-1.2349620131722,NA,NA,NA,NA,NA,NA,NA,NA
"1566",1820,"Sub-Saharan Africa",NA,NA,-1.16636202195276,NA,NA,NA,-0.842921356191089,NA,NA,-1.2349620131722,NA,NA,NA,NA,NA,NA,NA,NA
"1567",1821,"Sub-Saharan Africa",NA,NA,-0.625503251335108,NA,NA,NA,-0.994254820245105,NA,NA,-0.972981240915095,NA,NA,NA,NA,NA,NA,NA,NA
"1568",1822,"Sub-Saharan Africa",NA,NA,-0.625503251335108,NA,NA,NA,-0.994254820245105,NA,NA,-0.972981240915095,NA,NA,NA,NA,NA,NA,NA,NA
